"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-20T00:00:00.0000000,2019-04-20T06:52:35.7131738Z,0,2019-04-20T06:52:35.6110000Z,"WeatherStation","70E9DA61","E4E4956059946735",31.799999237060547,1000.9365234375,66.5,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:53:05.9165800Z,0,2019-04-20T06:53:05.8600000Z,"WeatherStation","70E9DA61","DDA34D5EB93FF059",31.700000762939453,1000.906005859375,66.5999984741211,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:53:36.2004306Z,0,2019-04-20T06:53:36.1080000Z,"WeatherStation","70E9DA61","DDA34D5EB93FF059",31.700000762939453,1000.9404296875,66.800003051757813,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:54:06.4247835Z,0,2019-04-20T06:54:06.3600000Z,"WeatherStation","70E9DA61","DDA34D5EB93FF059",31.700000762939453,1000.919189453125,66.699996948242188,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:54:36.7257265Z,0,2019-04-20T06:54:36.6090000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1000.950439453125,66.699996948242188,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:55:06.8929040Z,0,2019-04-20T06:55:06.8530000Z,"WeatherStation","70E9DA61","5D20396BBC7EB80F",31.799999237060547,1000.936767578125,66.699996948242188,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:55:37.1533909Z,0,2019-04-20T06:55:37.1030000Z,"WeatherStation","70E9DA61","F8952EF2B9F09006",31.899999618530273,1000.92333984375,66.5,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:56:07.4414460Z,0,2019-04-20T06:56:07.3600000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1000.869140625,66.5999984741211,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:56:37.6564081Z,0,2019-04-20T06:56:37.6120000Z,"WeatherStation","70E9DA61","5D20396BBC7EB80F",31.799999237060547,1000.9091796875,66.4000015258789,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:57:07.9718409Z,0,2019-04-20T06:57:07.8480000Z,"WeatherStation","70E9DA61","F8952EF2B9F09006",31.899999618530273,1000.89501953125,66,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:57:38.1854129Z,0,2019-04-20T06:57:38.1010000Z,"WeatherStation","70E9DA61","A7D7F20300D69348",31.799999237060547,1000.936767578125,66.5999984741211,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:58:08.4033747Z,0,2019-04-20T06:58:08.3590000Z,"WeatherStation","70E9DA61","5D20396BBC7EB80F",31.799999237060547,1000.906494140625,66.5999984741211,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:58:38.6597365Z,0,2019-04-20T06:58:38.6070000Z,"WeatherStation","70E9DA61","C70711A25EACE748",31.899999618530273,1000.9267578125,66.5999984741211,5.1999998092651367,268,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:59:08.8854130Z,0,2019-04-20T06:59:08.8600000Z,"WeatherStation","70E9DA61","B385BEAB14866D76",32,1000.907470703125,66.5,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:59:39.2271988Z,0,2019-04-20T06:59:39.1070000Z,"WeatherStation","70E9DA61","4E2444D1DC0EF5DE",32,1000.927978515625,66.199996948242188,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:00:09.4106721Z,0,2019-04-20T07:00:09.3620000Z,"WeatherStation","70E9DA61","B385BEAB14866D76",32,1000.918212890625,65.800003051757813,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:00:39.6836566Z,0,2019-04-20T07:00:39.6100000Z,"WeatherStation","70E9DA61","F5C67F129BF39A96",31.899999618530273,1000.9365234375,66.199996948242188,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:01:09.9511236Z,0,2019-04-20T07:01:09.8630000Z,"WeatherStation","70E9DA61","F5C67F129BF39A96",31.899999618530273,1000.96435546875,66.4000015258789,5.1999998092651367,267,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T07:01:40.1328984Z,0,2019-04-20T07:01:40.1080000Z,"WeatherStation","70E9DA61","3AF9834637DB4AC1",32,1000.936279296875,66.4000015258789,5.1999998092651367,264,"CWF-MX-001"
